Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
328	0	0	189	0	0	86.1667	1.63102	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Porphyrobacter__Porphyrobacter__sp.__LM__6
327	0	0	183	0	0	85	1.63921	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Thiobacimonas__Thiobacimonas__profunda
287	0	0	222	0	0	84.8333	1.56803	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__sp.__113P3
321	0	0	188	0	0	84.8333	1.62659	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__oligotrophicum__Bradyrhizobium__oligotrophicum__S58
0	168	168	0	168	0	84	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Mucilaginibacter__Mucilaginibacter__lappiensis
0	129	126	0	129	119	83.8333	0.77582	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Erythrobacter
0	118	115	0	118	152	83.8333	0.7914	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Dyadobacter
0	111	111	0	111	167	83.3333	0.81715	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Pseudorhodobacter
0	130	129	0	130	108	82.8333	0.78121	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Micropepsales__Micropepsaceae__Rhizomicrobium__Rhizomicrobium__sp.__SCGC__AG-212-E05
262	0	0	232	0	0	82.3333	1.55347	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cyclobacteriaceae__Echinicola__Echinicola__vietnamensis__Echinicola__vietnamensis__DSM__17526
290	0	0	204	0	0	82.3333	1.58402	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Aminobacter__Aminobacter__aminovorans
305	0	0	187	0	0	82	1.61465	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Yangia__Yangia__sp.__CCB-MM3
280	0	0	209	0	0	81.5	1.5735	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Rhodopseudomonas__Rhodopseudomonas__palustris__Rhodopseudomonas__palustris__BisA53
0	122	123	0	122	119	81	0.77477	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__terrae__Kim__and__Jung__2007
304	0	0	182	0	0	81	1.62076	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Pelagibaca__Pelagibaca__abyssi
267	0	0	218	0	0	80.8333	1.56101	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Roseomonas__Roseomonas__gilardii
266	0	0	212	0	0	79.6667	1.56395	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cyclobacteriaceae__Algoriphagus__Algoriphagus__sp.__M8-2
0	159	159	0	159	0	79.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Polaromonas__Polaromonas__jejuensis
0	0	0	251	0	225	79.3333	1.55266	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales
295	0	0	180	0	0	79.1667	1.61586	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__taxi
0	122	123	0	122	101	78	0.78182	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Pirellula__Pirellula__staleyi
279	0	0	187	0	0	77.6667	1.59384	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__granuli
0	154	156	0	154	0	77.3333	1.09549	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Paenirhodobacter__Paenirhodobacter__enshiensis
258	0	0	204	0	0	77	1.56499	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Labrenzia
248	0	0	213	0	0	76.8333	1.55588	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Limnohabitans__Limnohabitans__sp.__103DPR2
0	153	153	0	153	0	76.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Pseudorhodobacter__Pseudorhodobacter__aquimaris
0	118	118	0	118	104	76.3333	0.77785	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__OHSU_III
0	118	119	0	118	102	76.1667	0.77905	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__unclassified__Rhizobiales__unclassified__Rhizobiales__(miscellaneous)
138	0	0	201	0	117	76	1.15427	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales
264	0	0	188	0	0	75.3333	1.5817	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Tateyamaria__Tateyamaria__omphalii
273	0	0	178	0	0	75.1667	1.59992	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Erythrobacter__Erythrobacter__atlanticus
262	0	0	188	0	0	75	1.5803	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Erythrobacter__Erythrobacter__litoralis__Erythrobacter__litoralis__HTCC2594
279	0	0	171	0	0	75	1.61473	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Sphingobacterium__Sphingobacterium__sp.__ML3W
275	0	0	174	0	0	74.8333	1.60691	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Leisingera__Leisingera__methylohalidivorans__Leisingera__methylohalidivorans__DSM__14336
0	149	149	0	149	0	74.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Runella__Runella__slithyformis
0	0	252	0	0	195	74.5	1.56797	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Microsporidia__Microsporidia__incertae__sedis__Mitosporidium__Mitosporidium__daphniae
267	0	0	179	0	0	74.3333	1.59379	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__namhicola
253	0	0	192	0	0	74.1667	1.57087	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Oligotropha__Oligotropha__carboxidovorans
253	0	0	188	0	0	73.5	1.57423	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Porphyromonadaceae__Paludibacter__Paludibacter__propionicigenes__Paludibacter__propionicigenes__WB4
276	0	0	164	0	0	73.3333	1.62273	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__herbicidovorans
0	147	145	0	147	0	73.1667	1.09549	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Niabella__Niabella__drilacis
264	0	0	174	0	0	73	1.5975	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Devosia__Devosia__sp.__H5989
0	146	145	0	146	0	72.8333	1.09546	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Spirosoma__Spirosoma__sp.__209
262	0	0	174	0	0	72.6667	1.59582	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Citromicrobium__Citromicrobium__sp.__JL477
0	145	145	0	145	0	72.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__sp.__CS1BSMeth3
0	144	146	0	144	0	72.3333	1.09549	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodobacter__Rhodobacter__sp.__CCB-MM2
259	0	0	172	0	0	71.8333	1.59583	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhodobiaceae__Parvibaculum__Parvibaculum__lavamentivorans__Parvibaculum__lavamentivorans__DS-1
0	143	142	0	143	0	71.3333	1.09546	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Dyadobacter__Dyadobacter__koreensis
267	0	0	161	0	0	71.3333	1.61889	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Phaeobacter__Phaeobacter__gallaeciensis
0	108	107	0	108	100	70.5	0.77576	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Loktanella__Loktanella__fryxellensis
0	0	248	0	0	173	70.1667	1.58564	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Cryptomycota__Rozella__Rozella__allomycis__Rozella__allomycis__CSF55
244	0	0	176	0	0	70	1.57936	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Azospirillum__Azospirillum__brasilense
0	137	137	0	137	0	68.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__unclassified__Sphingobacteriales__unclassified__Sphingobacteriales__(miscellaneous)__Sphingobacteriales__bacterium__41-5
0	0	241	0	0	169	68.3333	1.58462	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Zoopagomycota__Entomophthoromycotina__Basidiobolomycetes__Basidiobolales__Basidiobolaceae__Basidiobolus__Basidiobolus__meristosporus__Basidiobolus__meristosporus__CBS__931.73
0	137	135	0	137	0	68.1667	1.0955	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae
0	136	134	0	136	0	67.6667	1.0955	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Mucilaginibacter__Mucilaginibacter__sp.__44-25
253	0	0	153	0	0	67.6667	1.61815	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Pontibacter__Pontibacter__akesuensis
0	134	136	0	134	0	67.3333	1.0955	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Filomicrobium
256	0	0	147	0	0	67.1667	1.63198	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__ORS__278
0	133	136	0	133	0	67	1.09557	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__sp.__Leaf2
0	100	100	0	100	100	66.6667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseovarius
218	0	0	182	0	0	66.6667	1.55858	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Polynucleobacter__Polynucleobacter__asymbioticus
234	0	0	166	0	0	66.6667	1.58242	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Rhodopseudomonas__Rhodopseudomonas__palustris__Rhodopseudomonas__palustris__HaA2
256	0	0	144	0	0	66.6667	1.63775	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Rufibacter__Rufibacter__sp.__DG31D
0	133	131	0	133	0	66.1667	1.0955	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Polaromonas__Polaromonas__sp.__OV174
0	132	132	0	132	0	66	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Paracoccus__Paracoccus__sanguinis
208	0	0	186	0	0	65.6667	1.55281	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Ramlibacter__Ramlibacter__tataouinensis
230	0	0	164	0	0	65.6667	1.58146	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Erythrobacter__Erythrobacter__gangjinensis
0	130	129	0	130	0	64.8333	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__unclassified__Rhizobiales__unclassified__Rhizobiales__(miscellaneous)__Rhizobiales__bacterium__64-17
0	129	130	0	129	0	64.6667	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__pentaromativorans
0	129	130	0	129	0	64.6667	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rubellimicrobium__Rubellimicrobium__thermophilum
229	0	0	158	0	0	64.5	1.58782	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Planctomyces__Planctomyces__sp.__SH-PL62
0	130	126	0	130	0	64.3333	1.09568	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Isosphaeraceae__Singulisphaera__Singulisphaera__sp.__GP187
0	128	128	0	128	0	64	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__lindaniclasticum
227	0	0	157	0	0	64	1.58733	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Octadecabacter__Octadecabacter__arcticus__Octadecabacter__arcticus__238
0	127	127	0	127	0	63.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__xenophagum
0	127	127	0	127	0	63.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Curvibacter__Curvibacter__putative__symbiont__of__Hydra__magnipapillata
0	126	127	0	126	0	63.1667	1.09546	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__heparinus
0	125	129	0	125	0	63.1667	1.09569	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__[Flexibacter]__sp.__ATCC__35208
0	126	126	0	126	0	63	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__loti
213	0	0	164	0	0	62.8333	1.5687	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Methylobacteriaceae__Methylobacterium__Methylobacterium__aquaticum
216	0	0	161	0	0	62.8333	1.57373	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Rhodoferax__Rhodoferax__ferrireducens__Rhodoferax__ferrireducens__T118
210	0	0	166	0	0	62.6667	1.56502	root__cellular__organisms__Bacteria__Acidobacteria__Acidobacteriia__Acidobacteriales__Acidobacteriaceae__Candidatus__Koribacter__Candidatus__Koribacter__versatilis__Candidatus__Koribacter__versatilis__Ellin345
218	0	0	157	0	0	62.5	1.57964	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bosea__Bosea__vaviloviae
218	0	0	155	0	0	62.1667	1.58199	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Hydrogenophaga__Hydrogenophaga__sp.__RAC07
0	124	124	0	124	0	62	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Falsirhodobacter__Falsirhodobacter__sp.__alg1
220	0	0	151	0	0	61.8333	1.58888	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Xanthobacteraceae__Xanthobacter__Xanthobacter__autotrophicus__Xanthobacter__autotrophicus__Py2
214	0	0	155	0	0	61.5	1.57862	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Erythrobacter__Erythrobacter__litoralis
234	0	0	135	0	0	61.5	1.63068	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__LM7
0	122	122	0	122	0	61	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__adelaidensis
0	122	122	0	122	0	61	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__unclassified__Rhodobacteraceae__Rhodobacteraceae__bacterium__GWF1_65_7
197	0	0	169	0	0	61	1.55598	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Tistrella__Tistrella__mobilis__Tistrella__mobilis__KA081020-065
210	0	0	156	0	0	61	1.57428	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Rubinisphaera__Rubinisphaera__brasiliensis__Rubinisphaera__brasiliensis__DSM__5305
213	0	0	153	0	0	61	1.58011	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter__Hymenobacter__sp.__PAMC__26554
220	0	0	146	0	0	61	1.59598	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Ramlibacter__Ramlibacter__tataouinensis__Ramlibacter__tataouinensis__TTB310
0	122	121	0	122	0	60.8333	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseovarius__Roseovarius__azorensis
0	122	121	0	122	0	60.8333	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Loktanella__Loktanella__vestfoldensis
197	0	0	168	0	0	60.8333	1.55651	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Caulobacter__Caulobacter__sp.__K31
0	122	120	0	122	0	60.6667	1.09551	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Ohtaekwangia__Ohtaekwangia__koreensis
193	0	0	169	0	0	60.3333	1.55429	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodovulum
225	0	0	137	0	0	60.3333	1.6164	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__sp.__QXT-31
227	0	0	135	0	0	60.3333	1.6225	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodovulum__Rhodovulum__sulfidophilum
0	119	120	0	119	0	59.6667	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseisalinus__Roseisalinus__antarcticus
0	120	118	0	120	0	59.6667	1.09551	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__zavarzinii
0	122	114	0	122	0	59.6667	1.09654	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Isosphaeraceae__Singulisphaera__Singulisphaera__acidiphila
191	0	0	167	0	0	59.6667	1.55441	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Zunongwangia__Zunongwangia__profunda__Zunongwangia__profunda__SM-A87
0	119	117	0	119	0	59.1667	1.09551	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Erythrobacter__Erythrobacter__sp.__SG61-1L
221	0	0	134	0	0	59.1667	1.61747	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__ishigakiensis
0	118	118	0	118	0	59	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__PAMC__26605
0	0	0	150	0	203	58.8333	1.57517	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes
0	117	117	0	117	0	58.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__luteus
201	0	0	147	0	0	58	1.57692	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Octadecabacter__Octadecabacter__antarcticus__Octadecabacter__antarcticus__307
0	0	0	232	0	114	57.6667	1.6789	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria
215	0	0	129	0	0	57.3333	1.62019	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__denitrificans__Hyphomicrobium__denitrificans__1NES1
0	116	111	0	116	0	57.1667	1.09591	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__unclassified__Rhodospirillales__unclassified__Rhodospirillales__(miscellaneous)__Rhodospirillales__bacterium__URHD0088
219	0	0	124	0	0	57.1667	1.6359	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__terrae__Sphingopyxis__terrae__NBRC__15098
0	115	112	0	115	0	57	1.09561	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Sporocytophaga__Sporocytophaga__myxococcoides
201	0	0	141	0	0	57	1.58455	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__sp.__B7
0	114	113	0	114	0	56.8333	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__sp.__NDB2Meth4
0	114	113	0	114	0	56.8333	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__troitsensis
221	0	0	120	0	0	56.8333	1.64797	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Octadecabacter__Octadecabacter__temperatus
0	0	0	149	0	191	56.6667	1.56682	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group
0	113	113	0	113	0	56.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Fibrisoma__Fibrisoma__limi
0	113	113	0	113	0	56.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Runella__Runella__zeae
205	0	0	134	0	0	56.5	1.59935	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Rhodopseudomonas__Rhodopseudomonas__palustris__Rhodopseudomonas__palustris__BisB5
206	0	0	133	0	0	56.5	1.60217	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Xanthobacteraceae__Starkeya__Starkeya__novella__Starkeya__novella__DSM__506
170	0	0	168	0	0	56.3333	1.54923	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Flammeovirgaceae__Marivirga__Marivirga__tractuosa__Marivirga__tractuosa__DSM__4126
0	0	0	161	0	177	56.3333	1.55179	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae
0	168	0	0	168	0	56	1.54919	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Moraxellaceae__Acinetobacter__Acinetobacter__calcoaceticus/baumannii__complex__Acinetobacter__baumannii
0	112	111	0	112	0	55.8333	1.09546	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sanxanigenens
178	0	0	157	0	0	55.8333	1.55375	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Polynucleobacter__Polynucleobacter__necessarius__Polynucleobacter__necessarius__subsp.__necessarius__Polynucleobacter__necessarius__subsp.__necessarius__STIR1
195	0	0	139	0	0	55.6667	1.58152	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Hydrogenophaga__Hydrogenophaga__sp.__PBC
