Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Thermoanaerobacterales__Thermoanaerobacteraceae__Thermoanaerobacter__Thermoanaerobacter__ethanolicus
2	0	0	0	0	0	0.33333	2.44951	root__Viruses__dsDNA__viruses,__no__RNA__stage__Phycodnaviridae__Prasinovirus__unclassified__Prasinovirus__Micromonas__sp.__RCC1109__virus__MpV1
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Saccharibacillus__Saccharibacillus__sacchari
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Azospirillum__environmental__samples__Azospirillum__sp.__CAG:239
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Desulfovibrionales__Desulfonatronaceae__Desulfonatronum__Desulfonatronum__lacustre
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__NBRC__110030
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Arthrobacter__Arthrobacter__sp.__49Tsu3.1M3
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Porphyromonadaceae__Gabonibacter__Gabonibacter__massiliensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Micromonospora__Micromonospora__haikouensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Pontibacillus__Pontibacillus__halophilus
2	0	0	0	0	0	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Halobacteriales__Halobacteriaceae__Halodesulfurarchaeum__Halodesulfurarchaeum__formicicum
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Propionibacteriales__Propionibacteriaceae__Propionibacterium__Propionibacterium__acidifaciens
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Euglenozoa__Kinetoplastida__Trypanosomatidae__Leishmaniinae__Leishmania__Leishmania__Leishmania__donovani__species__complex__Leishmania__infantum__Leishmania__infantum__JPCM5
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pasteurellales__Pasteurellaceae__Bibersteinia__Bibersteinia__trehalosi__Bibersteinia__trehalosi__USDA-ARS-USMARC-190
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Erwiniaceae__Erwinia__Erwinia__pyrifoliae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Pseudonocardia__Pseudonocardia__sp.__Ae505_Ps2
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Halobacteriales__Halobacteriaceae__Haladaptatus__Haladaptatus__paucihalophilus
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Halobacteriales__Haloarculaceae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Haptophyceae__Isochrysidales
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Methanomicrobia__Methanosarcinales__Methanosarcinaceae__Methanohalobium__Methanohalobium__evestigatum
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Halobacteriales__Haloarculaceae__Haloarcula__Haloarcula__amylolytica
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Desulfovibrionales__Desulfovibrionaceae__Desulfovibrio__Desulfovibrio__piezophilus
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Spirochaetes__Spirochaetia__Leptospirales__Leptospiraceae__Leptospira__Leptospira__yanagawae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Microbacteriaceae__Curtobacterium__Curtobacterium__sp.__UNCCL20
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Lloydbacteria__Candidatus__Lloydbacteria__bacterium__RIFOXYC12_FULL_46_25
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Hypocreomycetidae__Hypocreales__Nectriaceae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Actibacterium
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Planococcaceae__Planococcus__Planococcus__massiliensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Halobacillus__Halobacillus__sp.__BBL2006
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales__Lactobacillaceae__Lactobacillus__Lactobacillus__rossiae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Xanthomonas__Xanthomonas__citri__group__Xanthomonas__citri__Xanthomonas__citri__pv.__bilvae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Capnocytophaga__Capnocytophaga__sp.__oral__taxon__326__Capnocytophaga__sp.__oral__taxon__326__str.__F0382
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Hahellaceae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Haloferacales__Halorubraceae__Halopenitus__Halopenitus__malekzadehii
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Tenericutes__Mollicutes__Entomoplasmatales__Entomoplasmataceae__Mesoplasma__Mesoplasma__grammopterae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__unclassified__Euryarchaeota__DHVE2__group__Aciduliprofundum__Aciduliprofundum__boonei
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Arthrobacter__Arthrobacter__sp.__I3
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Haloferacales__Haloferacaceae__Haloferax__Haloferax__mediterranei
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Paenibacillus__Paenibacillus__sp.__P3E
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Clostridium__Clostridium__sp.__USBA__49
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Enterobacter__Enterobacter__cloacae__complex__Enterobacter__cloacae__complex__'Hoffmann__cluster__III'
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Candidatus__Berkelbacteria__Berkelbacteria__bacterium__GW2011_GWB1_38_5
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Intrasporangiaceae__Janibacter__Janibacter__hoylei
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiales__incertae__sedis__Clostridiales__Family__XIII.__Incertae__Sedis__[Eubacterium]__saphenum
0	0	2	0	0	0	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Saccharomycotina__Saccharomycetes__Saccharomycetales__Saccharomycodaceae__Hanseniaspora__Hanseniaspora__uvarum
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Microsporidia__Apansporoblastina__Enterocytozoonidae__Enterocytozoon__Enterocytozoon__bieneusi__Enterocytozoon__bieneusi__H348
2	0	0	0	0	0	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Methanococci__Methanococcales__Methanococcaceae__Methanococcus__Methanococcus__maripaludis__Methanococcus__maripaludis__S2
2	0	0	0	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillales__incertae__sedis__Bacillales__Family__XII.__Incertae__Sedis__Exiguobacterium__Exiguobacterium__sibiricum__Exiguobacterium__sibiricum__255-15
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillales__incertae__sedis__Bacillales__Family__XII.__Incertae__Sedis__Exiguobacterium__Exiguobacterium__marinum
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Lachnospiraceae__Roseburia__environmental__samples__Roseburia__sp.__CAG:182
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Chloroflexi__Ktedonobacteria__Ktedonobacterales__Ktedonobacteraceae__Ktedonobacter__Ktedonobacter__sp.__13_1_20CM_4_53_11
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Corynebacteriaceae__Corynebacterium__Corynebacterium__genitalium
2	0	0	0	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Bacillus__Bacillus__sp.__IHB__B__7164
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Coriobacteriia__Coriobacteriales__Coriobacteriaceae__unclassified__Coriobacteriaceae__Coriobacteriaceae__bacterium__CHKCI002
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Holosporales__unclassified__Holosporales__Caedibacter__Caedibacter__sp.__38-128
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Sordariomycetidae__Ophiostomatales__Ophiostomataceae__Sporothrix__Sporothrix__schenckii__Sporothrix__schenckii__1099-18
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__chelonae__group__Mycobacterium__saopaulense
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Moraxellaceae__Acinetobacter__Acinetobacter__boissieri
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Haloferacales__Halorubraceae__Halorubrum__Halorubrum__tropicale
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__S4
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Elusimicrobia__Elusimicrobia__Elusimicrobiales__Elusimicrobiaceae__Elusimicrobium__Elusimicrobium__minutum
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Synechococcales__Leptolyngbyaceae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__litoralis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Halobacteriales__Halococcaceae__Halococcus__Halococcus__hamelinensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Spirochaetes__Spirochaetia__Brachyspirales__Brachyspiraceae__Brachyspira__environmental__samples__Brachyspira__sp.__CAG:700
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__syringae__group__Pseudomonas__syringae__group__genomosp.__1__Pseudomonas__syringae__Pseudomonas__syringae__group__pathovars__incertae__sedis__Pseudomonas__syringae__pv.__actinidiae__Pseudomonas__syringae__pv.__actinidiae__ICMP__9853
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__xenopi
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Eubacteriaceae__Eubacterium__environmental__samples__Eubacterium__sp.__CAG:180
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Haloferacales__Haloferacaceae__Haloferax__Haloferax__sp.__SB3
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__environmental__samples__Firmicutes__bacterium__CAG:124
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Negativicutes__Veillonellales__Veillonellaceae__Anaeroglobus__Anaeroglobus__geminatus__Anaeroglobus__geminatus__F0357
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Archaea__TACK__group__Crenarchaeota__Thermoprotei__Desulfurococcales__Desulfurococcaceae__Desulfurococcus__Desulfurococcus__kamchatkensis__Desulfurococcus__kamchatkensis__1221n
2	0	0	0	0	0	0.33333	2.44951	root__Viruses__dsDNA__viruses,__no__RNA__stage__Caudovirales__Siphoviridae__unclassified__Siphoviridae__Gordonia__phage__BritBrat
0	0	2	0	0	0	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetidae__Boletales__Paxilineae__Paxillaceae
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Negativicutes__Selenomonadales__Selenomonadaceae__Selenomonas__Selenomonas__sp.__oral__taxon__478
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Gallionellales__unclassified__Gallionellales__Gallionellales__bacterium__GWE2_58_10
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Oceanobacillus__Oceanobacillus__sojae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Harrisonbacteria__Candidatus__Harrisonbacteria__bacterium__RIFCSPLOWO2_02_FULL_41_11
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Ruminococcaceae__Ruminococcus__Ruminococcus__bromii
2	0	0	0	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Bifidobacteriales__Bifidobacteriaceae__Bifidobacterium__Bifidobacterium__scardovii__Bifidobacterium__scardovii__JCM__12489__=__DSM__13734
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Escherichia__Escherichia__coli__Escherichia__coli__O44:H18__Escherichia__coli__042
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__sp.__IEC1808
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__avium__complex__(MAC)__Mycobacterium__avium__Mycobacterium__avium__subsp.__hominissuis__Mycobacterium__avium__subsp.__hominissuis__TH135
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Acetobacter__Acetobacter__syzygii
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__NRRL__S-37
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Natrialbales__Natrialbaceae__Halostagnicola__Halostagnicola__larsenii
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Micromonospora__Micromonospora__sp.__II
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__erythrochromogenes
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__TACK__group__Thaumarchaeota__unclassified__Thaumarchaeota__Marine__Group__I__Marine__Group__I__thaumarchaeote__SCGC__AAA799-O18
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Hydrogenophaga__Hydrogenophaga__sp.__70-12
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Nitrospinae/Tectomicrobia__group__Candidatus__Tectomicrobia__unclassified__Candidatus__Tectomicrobia__Candidatus__Tectomicrobia__bacterium__RIFCSPLOWO2_02_FULL_70_19
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Stenotrophomonas__Stenotrophomonas__daejeonensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Burkholderia__Burkholderia__sp.__CF099
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales__Lactobacillaceae__Lactobacillus__Lactobacillus__kisonensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Lysinibacillus__Lysinibacillus__sinduriensis
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Pseudoalteromonadaceae__Pseudoalteromonas__Pseudoalteromonas__sp.__TB25
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Sordariomycetidae__Sordariales__Sordariaceae__Neurospora__Neurospora__tetrasperma__Neurospora__tetrasperma__FGSC__2508
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales__Enterococcaceae__Enterococcus__Enterococcus__sp.__Marseille-P2817
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__CNQ-525
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rickettsiales__Rickettsiaceae__Rickettsieae__Orientia__Orientia__chuto
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Microbacteriaceae__Leifsonia__Leifsonia__sp.__Leaf336
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Hypocreomycetidae__Hypocreales__Clavicipitaceae__Metarhizium__Metarhizium__brunneum__Metarhizium__brunneum__ARSEF__3297
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Sordariomycetidae__Magnaporthales__Magnaporthaceae__Magnaporthe__Magnaporthe__oryzae__Magnaporthe__oryzae__P131
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Rhodococcus__Rhodococcus__sp.__UNC363MFTsu5.1
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Xanthobacteraceae__Pseudoxanthobacter__Pseudoxanthobacter__soli__Pseudoxanthobacter__soli__DSM__19599
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhodobiaceae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Morganellaceae__Xenorhabdus__Xenorhabdus__szentirmaii
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rickettsiales__Rickettsiaceae__Rickettsieae__Rickettsia__spotted__fever__group__Rickettsia__felis
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Bacteroidaceae__Bacteroides__Bacteroides__fragilis__Bacteroides__fragilis__YCH46
0	0	2	0	0	0	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Saccharomycotina__Saccharomycetes__Saccharomycetales__Saccharomycodaceae__Saccharomycodes__Saccharomycodes__ludwigii
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Aquificae__Aquificae__Aquificales__Hydrogenothermaceae
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__unclassified__Clostridiales__Epulopiscium__Epulopiscium__sp.__Nele67-Bin005
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Thermotogae__Thermotogae__Thermotogales__Thermotogaceae__Pseudothermotoga__Pseudothermotoga__thermarum
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Alveolata__Apicomplexa__Conoidasida__Coccidia__Eucoccidiorida__Eimeriorina__Cryptosporidiidae__Cryptosporidium__Cryptosporidium__andersoni
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Bacillus__Bacillus__firmus
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Haloferacales__Halorubraceae__Halorubrum__Halorubrum__sp.__BV1
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Coriobacteriia__Eggerthellales__Eggerthellaceae__unclassified__Eggerthellaceae__Eggerthellaceae__bacterium__AT8
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__Eurotiomycetes__Eurotiomycetidae__Eurotiales__Aspergillaceae__Aspergillus__Aspergillus__nidulans
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Microbacteriaceae__Leifsonia__Leifsonia__sp.__109
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetidae__Agaricales__Physalacriaceae__Flammulina__Flammulina__velutipes
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Orbales__Orbaceae__Candidatus__Schmidhempelia__Candidatus__Schmidhempelia__bombi
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__PVC__group__Candidatus__Omnitrophica__unclassified__Candidatus__Omnitrophica__Omnitrophica__WOR_2__bacterium__RIFOXYA2_FULL_45_12
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__sp.__L2C085B000
2	0	0	0	0	0	0.33333	2.44951	root__Viruses__dsDNA__viruses,__no__RNA__stage__Caudovirales__Myoviridae__unclassified__Myoviridae__Serpulina__phage__VSH-1
0	0	0	2	0	0	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Tenericutes__Mollicutes__Mycoplasmatales__Mycoplasmataceae__Mycoplasma__Mycoplasma__hyopneumoniae__Mycoplasma__hyopneumoniae__232
0	0	0	0	0	2	0.33333	2.44951	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__resistomycificus
